,workers,accuracy,simulation
7710,70,0.23,96
7711,71,0.24,96
7712,72,0.3,96
7713,73,0.22,96
7714,74,0.18,96
7715,75,0.29,96
7716,76,0.27,96
7717,77,0.37,96
7718,78,0.32,96
7719,79,0.37,96
7720,80,0.29,96
7721,81,0.28,96
7722,82,0.23,96
7723,83,0.23,96
7724,84,0.26,96
7725,85,0.33,96
7726,86,0.27,96
7727,87,0.21,96
7728,88,0.31,96
7729,89,0.19,96
7730,90,0.17,96
7731,91,0.35,96
7732,92,0.29,96
7733,93,0.25,96
7734,94,0.3,96
7735,95,0.28,96
7736,96,0.28,96
7737,97,0.22,96
7738,98,0.2,96
7739,99,0.21,96
7740,16,0.15,97
7741,19,0.26,97
7742,20,0.24,97
7743,21,0.15,97
7744,22,0.3,97
7745,23,0.27,97
7746,25,0.21,97
7747,26,0.23,97
7748,27,0.27,97
7749,28,0.27,97
7750,29,0.32,97
7751,30,0.28,97
7752,31,0.26,97
7753,32,0.26,97
7754,33,0.25,97
7755,34,0.28,97
7756,35,0.21,97
7757,36,0.32,97
7758,37,0.26,97
7759,38,0.24,97
7760,39,0.22,97
7761,40,0.25,97
7762,41,0.29,97
7763,42,0.18,97
7764,43,0.26,97
7765,44,0.22,97
7766,45,0.31,97
7767,46,0.27,97
7768,47,0.2,97
7769,48,0.19,97
7770,49,0.3,97
7771,50,0.28,97
7772,51,0.29,97
7773,52,0.31,97
7774,53,0.29,97
7775,54,0.3,97
7776,55,0.15,97
7777,56,0.24,97
7778,57,0.33,97
7779,58,0.36,97
7780,59,0.27,97
7781,60,0.28,97
7782,61,0.27,97
7783,62,0.36,97
7784,63,0.25,97
7785,64,0.21,97
7786,65,0.28,97
7787,66,0.23,97
7788,67,0.29,97
7789,68,0.28,97
7790,69,0.33,97
7791,70,0.24,97
7792,71,0.23,97
7793,72,0.27,97
7794,73,0.29,97
7795,74,0.26,97
7796,75,0.32,97
7797,76,0.24,97
7798,77,0.23,97
7799,78,0.28,97
7800,79,0.37,97
7801,80,0.34,97
7802,81,0.32,97
7803,82,0.31,97
7804,83,0.35,97
7805,84,0.26,97
7806,85,0.24,97
7807,86,0.26,97
7808,87,0.16,97
7809,88,0.26,97
7810,89,0.22,97
7811,90,0.29,97
7812,91,0.32,97
7813,92,0.19,97
7814,93,0.22,97
7815,94,0.25,97
7816,95,0.2,97
7817,96,0.34,97
7818,97,0.29,97
7819,98,0.21,97
7820,99,0.31,97
7821,19,0.3,98
7822,22,0.29,98
7823,23,0.29,98
7824,24,0.18,98
7825,26,0.36,98
7826,27,0.25,98
7827,28,0.28,98
7828,29,0.25,98
7829,30,0.31,98
7830,31,0.16,98
7831,32,0.22,98
7832,33,0.24,98
7833,34,0.27,98
7834,35,0.24,98
7835,36,0.37,98
7836,37,0.21,98
7837,38,0.23,98
7838,39,0.32,98
7839,40,0.32,98
7840,41,0.19,98
7841,42,0.26,98
7842,43,0.28,98
7843,44,0.25,98
7844,45,0.26,98
7845,46,0.26,98
7846,47,0.23,98
7847,48,0.21,98
7848,49,0.19,98
7849,50,0.21,98
7850,51,0.25,98
7851,52,0.27,98
7852,53,0.32,98
7853,54,0.19,98
7854,55,0.29,98
7855,56,0.18,98
7856,57,0.26,98
7857,58,0.28,98
7858,59,0.24,98
7859,60,0.35,98
7860,61,0.27,98
7861,62,0.28,98
7862,63,0.35,98
7863,64,0.24,98
7864,65,0.32,98
7865,66,0.25,98
7866,67,0.25,98
7867,68,0.17,98
7868,69,0.3,98
7869,70,0.31,98
7870,71,0.41,98
7871,72,0.25,98
7872,73,0.28,98
7873,74,0.18,98
7874,75,0.19,98
7875,76,0.3,98
7876,77,0.26,98
7877,78,0.28,98
7878,79,0.25,98
7879,80,0.31,98
7880,81,0.27,98
7881,82,0.33,98
7882,83,0.27,98
7883,84,0.21,98
7884,85,0.16,98
7885,86,0.38,98
7886,87,0.3,98
7887,88,0.22,98
7888,89,0.23,98
7889,90,0.3,98
7890,91,0.16,98
7891,92,0.27,98
7892,93,0.19,98
7893,94,0.31,98
7894,95,0.3,98
7895,96,0.32,98
7896,97,0.38,98
7897,98,0.23,98
7898,99,0.23,98
7899,19,0.28,99
7900,20,0.21,99
7901,21,0.22,99
7902,22,0.29,99
7903,23,0.24,99
7904,26,0.31,99
7905,27,0.18,99
7906,28,0.3,99
7907,29,0.29,99
7908,30,0.33,99
7909,31,0.14,99
7910,32,0.28,99
7911,33,0.24,99
7912,34,0.26,99
7913,35,0.3,99
7914,36,0.25,99
7915,37,0.3,99
7916,38,0.31,99
7917,39,0.34,99
7918,40,0.21,99
7919,41,0.29,99
7920,42,0.29,99
7921,43,0.28,99
7922,44,0.26,99
7923,45,0.3,99
7924,46,0.32,99
7925,47,0.31,99
7926,48,0.18,99
7927,49,0.35,99
7928,50,0.3,99
7929,51,0.25,99
7930,52,0.28,99
7931,53,0.34,99
7932,54,0.25,99
7933,55,0.22,99
7934,56,0.28,99
7935,57,0.34,99
7936,58,0.3,99
7937,59,0.31,99
7938,60,0.34,99
7939,61,0.31,99
7940,62,0.35,99
7941,63,0.33,99
7942,64,0.25,99
7943,65,0.31,99
7944,66,0.27,99
7945,67,0.27,99
7946,68,0.28,99
7947,69,0.26,99
7948,70,0.23,99
7949,71,0.18,99
7950,72,0.25,99
7951,73,0.23,99
7952,74,0.2,99
7953,75,0.25,99
7954,76,0.25,99
7955,77,0.25,99
7956,78,0.27,99
7957,79,0.26,99
7958,80,0.15,99
7959,81,0.29,99
7960,82,0.3,99
7961,83,0.36,99
7962,84,0.27,99
7963,85,0.22,99
7964,86,0.29,99
7965,87,0.24,99
7966,88,0.3,99
7967,89,0.4,99
7968,90,0.19,99
7969,91,0.2,99
7970,92,0.42,99
7971,93,0.3,99
7972,94,0.25,99
7973,95,0.17,99
7974,96,0.24,99
7975,97,0.26,99
7976,98,0.19,99
7977,99,0.3,99
