total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy,cross_entropy,f1
60,40,0.8,0.2,3,3,0.8889,1.5629,0.8847
60,40,0.8,0.2,3,5,0.8889,2.2454,0.8758
60,40,0.8,0.2,3,7,0.9111,2.7492,0.9113
60,40,0.8,0.2,5,3,0.8933,1.5848,0.8928
60,40,0.8,0.2,5,5,0.8767,2.299,0.8769
60,40,0.8,0.2,5,7,0.9533,2.756,0.9496
60,40,0.8,0.2,7,3,0.8619,1.5724,0.862
60,40,0.8,0.2,7,5,0.919,2.2652,0.9137
60,40,0.8,0.2,7,7,0.8905,2.7085,0.8871
60,40,0.8,0.2,9,3,0.8907,1.5641,0.8886
60,40,0.8,0.2,9,5,0.9148,2.2908,0.9112
60,40,0.8,0.2,9,7,0.9407,2.7286,0.9395
60,40,0.8,0.2,11,3,0.8894,1.5519,0.8821
60,40,0.8,0.2,11,5,0.8848,2.3084,0.8849
60,40,0.8,0.2,11,7,0.9379,2.7106,0.9312
60,40,0.8,0.4,3,3,0.8833,1.4989,0.8712
60,40,0.8,0.4,3,5,0.9167,2.279,0.908
60,40,0.8,0.4,3,7,0.9167,2.7482,0.911
60,40,0.8,0.4,5,3,0.89,1.5779,0.8911
60,40,0.8,0.4,5,5,0.9033,2.3081,0.9057
60,40,0.8,0.4,5,7,0.96,2.7348,0.9579
60,40,0.8,0.4,7,3,0.8762,1.5533,0.8697
60,40,0.8,0.4,7,5,0.9262,2.3179,0.9251
60,40,0.8,0.4,7,7,0.9405,2.7379,0.9366
60,40,0.8,0.4,9,3,0.9167,1.5621,0.9125
60,40,0.8,0.4,9,5,0.9315,2.3031,0.9313
60,40,0.8,0.4,9,7,0.9519,2.7461,0.9503
60,40,0.8,0.4,11,3,0.8742,1.5249,0.8663
