total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy,cross_entropy,f1
1643,40,0,0.8,7,9,0.9434,3.1656,0.9432
1643,40,0,0.8,9,9,0.9314,3.1676,0.9314
1643,40,0,0.8,11,9,0.9416,3.1668,0.9416
1643,40,0,0.8,13,9,0.9244,3.1675,0.9242
1643,40,0,0.8,15,9,0.9379,3.1676,0.9378
1643,40,0,0.8,17,9,0.9368,3.1645,0.9366
1643,40,0,0.8,19,9,0.9438,3.1662,0.9436
1643,40,0,0.0,3,9,0.9402,3.1663,0.9399
1643,40,0,0.0,5,9,0.9419,3.1675,0.9419
1643,40,0,0.0,7,9,0.9335,3.1649,0.9333
1643,40,0,0.0,9,9,0.9416,3.1675,0.9415
1643,40,0,0.0,11,9,0.9478,3.1651,0.9477
1643,40,0,0.0,13,9,0.9342,3.1668,0.9341
1643,40,0,0.0,15,9,0.9438,3.166,0.9435
1643,40,0,0.0,17,9,0.9422,3.1665,0.9421
1643,40,0,0.0,19,9,0.944,3.1671,0.944
1643,40,0,85.0,3,9,0.9513,3.166,0.9511
1643,40,0,85.0,5,9,0.948,3.1655,0.9482
1643,40,0,85.0,7,9,0.933,3.1678,0.9328
1643,40,0,85.0,9,9,0.9278,3.1675,0.9277
1643,40,0,85.0,11,9,0.9393,3.1682,0.9393
1643,40,0,85.0,13,9,0.9353,3.1651,0.935
1643,40,0,85.0,15,9,0.9469,3.1671,0.9468
1643,40,0,85.0,17,9,0.9341,3.1667,0.9339
1643,40,0,85.0,19,9,0.9468,3.1689,0.9467
1643,40,0,0.9,3,9,0.9509,3.168,0.9508
1643,40,0,0.9,5,9,0.9412,3.1648,0.941
1643,40,0,0.9,7,9,0.9415,3.1684,0.9414
1643,40,0,0.9,9,9,0.9431,3.1645,0.943
1643,40,0,0.9,11,9,0.9388,3.1675,0.9388
1643,40,0,0.9,13,9,0.9457,3.1659,0.9454
1643,40,0,0.9,15,9,0.9477,3.165,0.9477
1643,40,0,0.9,17,9,0.9437,3.165,0.9436
1643,40,0,0.9,19,9,0.9476,3.1669,0.9474
1643,40,0,0.95,3,9,0.9304,3.167,0.9303
1643,40,0,0.95,5,9,0.9406,3.1638,0.9401
1643,40,0,0.95,7,9,0.94,3.1676,0.9399
1643,40,0,0.95,9,9,0.9376,3.1636,0.9374
1643,40,0,0.95,11,9,0.9431,3.1673,0.943
1643,40,0,0.95,13,9,0.9449,3.1627,0.9445
1643,40,0,0.95,15,9,0.9478,3.1665,0.9477
1643,40,0,0.95,17,9,0.9384,3.1665,0.9383
1643,40,0,0.95,19,9,0.934,3.1661,0.9338
1643,50,0,0.1,3,9,0.9369,3.1672,0.9369
1643,50,0,0.1,5,9,0.9318,3.1668,0.9317
1643,50,0,0.1,7,9,0.9484,3.1689,0.9483
1643,50,0,0.1,9,9,0.9408,3.1668,0.9407
1643,50,0,0.1,11,9,0.9325,3.1652,0.9321
1643,50,0,0.1,13,9,0.9407,3.1672,0.9406
1643,50,0,0.1,15,9,0.932,3.1652,0.9319
1643,50,0,0.1,17,9,0.9302,3.1667,0.93
1643,50,0,0.1,19,9,0.9423,3.1678,0.9423
1643,50,0,0.15,3,9,0.9361,3.1667,0.936
1643,50,0,0.15,5,9,0.938,3.1686,0.9379
1643,50,0,0.15,7,9,0.9454,3.1692,0.9453
1643,50,0,0.15,9,9,0.934,3.1657,0.9336
1643,50,0,0.15,11,9,0.9327,3.1674,0.9326
1643,50,0,0.15,13,9,0.9322,3.1642,0.9318
1643,50,0,0.15,15,9,0.9337,3.1681,0.9335
1643,50,0,0.15,17,9,0.9417,3.1673,0.9416
1643,50,0,0.15,19,9,0.9415,3.1676,0.9413
1643,50,0,0.2,3,9,0.9294,3.1658,0.9289
1643,50,0,0.2,5,9,0.9517,3.1659,0.9515
1643,50,0,0.2,7,9,0.9443,3.1662,0.944
1643,50,0,0.2,9,9,0.9328,3.1662,0.9324
1643,50,0,0.2,11,9,0.9357,3.1693,0.9357
1643,50,0,0.2,13,9,0.9338,3.1675,0.9337
1643,50,0,0.2,15,9,0.9249,3.1674,0.9249
1643,50,0,0.2,17,9,0.9481,3.166,0.948
1643,50,0,0.2,19,9,0.9331,3.1683,0.933
1643,50,0,0.25,3,9,0.9349,3.1625,0.9348
1643,50,0,0.25,5,9,0.9467,3.1645,0.9464
1643,50,0,0.25,7,9,0.9413,3.1671,0.9411
1643,50,0,0.25,9,9,0.9358,3.1676,0.9356
1643,50,0,0.25,11,9,0.9385,3.1637,0.9382
1643,50,0,0.25,13,9,0.9374,3.1661,0.9371
1643,50,0,0.25,15,9,0.9366,3.1637,0.9365
1643,50,0,0.25,17,9,0.9352,3.1674,0.9351
1643,50,0,0.25,19,9,0.9284,3.1622,0.9281
1643,50,0,0.3,3,9,0.9412,3.1634,0.9408
1643,50,0,0.3,5,9,0.9333,3.168,0.9333
1643,50,0,0.3,7,9,0.9333,3.1666,0.9332
1643,50,0,0.3,9,9,0.9435,3.1681,0.9435
1643,50,0,0.3,11,9,0.9386,3.1677,0.9384
1643,50,0,0.3,13,9,0.9385,3.1687,0.9384
1643,50,0,0.3,15,9,0.9379,3.1653,0.9378
1643,50,0,0.3,17,9,0.9381,3.167,0.938
1643,50,0,0.3,19,9,0.9434,3.1687,0.9434
1643,50,0,0.35,3,9,0.9438,3.1684,0.9439
1643,50,0,0.35,5,9,0.9408,3.1605,0.941
1643,50,0,0.35,7,9,0.9384,3.1632,0.938
1643,50,0,0.35,9,9,0.9405,3.1639,0.9401
1643,50,0,0.35,11,9,0.9388,3.1649,0.9387
1643,50,0,0.35,13,9,0.9421,3.1579,0.9418
1643,50,0,0.35,15,9,0.9423,3.168,0.9423
1643,50,0,0.35,17,9,0.9358,3.1679,0.9357
1643,50,0,0.35,19,9,0.9413,3.1663,0.9412
1643,50,0,0.4,3,9,0.9466,3.1633,0.9465
1643,50,0,0.4,5,9,0.9441,3.1668,0.944
1643,50,0,0.4,7,9,0.9381,3.1656,0.9378
1643,50,0,0.4,9,9,0.9362,3.165,0.9358
1643,50,0,0.4,11,9,0.9344,3.1658,0.934
1643,50,0,0.4,13,9,0.9286,3.1663,0.9285
1643,50,0,0.4,15,9,0.9363,3.1671,0.9362
1643,50,0,0.4,17,9,0.932,3.1685,0.9319
1643,50,0,0.4,19,9,0.9384,3.1676,0.9383
1643,50,0,0.45,3,9,0.9458,3.1682,0.9458
1643,50,0,0.45,5,9,0.935,3.1667,0.9348
1643,50,0,0.45,7,9,0.9321,3.1687,0.932
1643,50,0,0.45,9,9,0.9506,3.1689,0.9505
1643,50,0,0.45,11,9,0.9407,3.1642,0.9404
1643,50,0,0.45,13,9,0.9482,3.1622,0.948
1643,50,0,0.45,15,9,0.935,3.1676,0.9349
1643,50,0,0.45,17,9,0.9383,3.1672,0.9382
1643,50,0,0.45,19,9,0.9306,3.1683,0.9305
1643,50,0,0.5,3,9,0.9381,3.1657,0.9379
1643,50,0,0.5,5,9,0.9491,3.1667,0.9491
1643,50,0,0.5,7,9,0.9372,3.1671,0.9372
1643,50,0,0.5,9,9,0.9446,3.1631,0.9442
1643,50,0,0.5,11,9,0.9328,3.1689,0.9327
1643,50,0,0.5,13,9,0.9325,3.1675,0.9323
1643,50,0,0.5,15,9,0.9384,3.1667,0.9383
1643,50,0,0.5,17,9,0.9364,3.1663,0.9363
1643,50,0,0.5,19,9,0.9433,3.1657,0.9432
1643,50,0,0.55,3,9,0.9306,3.1677,0.9304
1643,50,0,0.55,5,9,0.9507,3.1665,0.9505
1643,50,0,0.55,7,9,0.9235,3.1689,0.9235
1643,50,0,0.55,9,9,0.9393,3.1676,0.9391
1643,50,0,0.55,11,9,0.9344,3.1669,0.9343
1643,50,0,0.55,13,9,0.9435,3.1677,0.9435
1643,50,0,0.55,15,9,0.9371,3.1675,0.937
1643,50,0,0.55,17,9,0.9281,3.1666,0.9278
1643,50,0,0.55,19,9,0.9363,3.1673,0.9362
1643,50,0,0.6,3,9,0.9355,3.1685,0.9352
1643,50,0,0.6,5,9,0.95,3.1686,0.9499
1643,50,0,0.6,7,9,0.9438,3.1664,0.9436
1643,50,0,0.6,9,9,0.9408,3.162,0.9404
1643,50,0,0.6,11,9,0.935,3.1674,0.9349
1643,50,0,0.6,13,9,0.936,3.167,0.9359
1643,50,0,0.6,15,9,0.9406,3.1679,0.9406
1643,50,0,0.6,17,9,0.944,3.1672,0.9439
1643,50,0,0.6,19,9,0.9356,3.1672,0.9355
1643,50,0,0.65,3,9,0.9349,3.1681,0.9347
1643,50,0,0.65,5,9,0.9313,3.169,0.9312
1643,50,0,0.65,7,9,0.9398,3.1635,0.9396
1643,50,0,0.65,9,9,0.9325,3.1663,0.9322
1643,50,0,0.65,11,9,0.942,3.1665,0.9417
1643,50,0,0.65,13,9,0.9415,3.1667,0.9413
1643,50,0,0.65,15,9,0.9407,3.1683,0.9407
1643,50,0,0.65,17,9,0.9457,3.1685,0.9456
1643,50,0,0.65,19,9,0.9421,3.1657,0.9419
1643,50,0,0.7,3,9,0.9387,3.1656,0.9387
1643,50,0,0.7,5,9,0.945,3.1685,0.9448
1643,50,0,0.7,7,9,0.9231,3.1688,0.923
1643,50,0,0.7,9,9,0.9432,3.1689,0.9432
1643,50,0,0.7,11,9,0.9392,3.165,0.939
1643,50,0,0.7,13,9,0.9368,3.1624,0.9363
1643,50,0,0.7,15,9,0.9389,3.1683,0.9388
1643,50,0,0.7,17,9,0.9288,3.1674,0.9288
1643,50,0,0.7,19,9,0.9424,3.1659,0.9422
1643,50,0,0.75,3,9,0.9485,3.1674,0.9484
1643,50,0,0.75,5,9,0.9361,3.1651,0.9359
1643,50,0,0.75,7,9,0.9288,3.1635,0.9285
1643,50,0,0.75,9,9,0.9362,3.166,0.9361
