total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy,cross_entropy,f1
50,20,0.4,0.2,11,5,0.9436,2.2451,0.9369
50,20,0.4,0.2,11,7,0.9164,2.7531,0.9115
50,20,0.4,0.2,11,9,0.9309,2.9654,0.9149
50,20,0.4,0.2,11,11,0.9418,3.2339,0.9353
50,20,0.4,0.4,3,3,0.86,1.5791,0.8599
50,20,0.4,0.4,3,5,0.9067,2.2237,0.8996
50,20,0.4,0.4,3,7,0.92,2.6962,0.9138
50,20,0.4,0.4,3,9,0.9533,3.0245,0.9552
50,20,0.4,0.4,3,11,0.9467,3.3516,0.9403
50,20,0.4,0.4,5,3,0.864,1.5199,0.8521
50,20,0.4,0.4,5,5,0.924,2.3194,0.9237
50,20,0.4,0.4,5,7,0.94,2.7453,0.9328
50,20,0.4,0.4,5,9,0.968,2.9613,0.953
50,20,0.4,0.4,5,11,0.948,3.3793,0.9451
50,20,0.4,0.4,7,3,0.8829,1.5383,0.8773
50,20,0.4,0.4,7,5,0.9257,2.2596,0.9185
50,20,0.4,0.4,7,7,0.9343,2.7424,0.9281
50,20,0.4,0.4,7,9,0.9171,3.0407,0.9027
50,20,0.4,0.4,7,11,0.9514,3.2365,0.9331
50,20,0.4,0.4,9,3,0.9289,1.5819,0.9285
50,20,0.4,0.4,9,5,0.8978,2.3106,0.8972
50,20,0.4,0.4,9,7,0.9,2.6556,0.8969
50,20,0.4,0.4,9,9,0.9222,2.9018,0.9026
50,20,0.4,0.4,9,11,0.9422,3.3357,0.9384
50,20,0.4,0.4,11,3,0.9018,1.5532,0.8988
50,20,0.4,0.4,11,5,0.9091,2.2855,0.9091
50,20,0.4,0.4,11,7,0.9218,2.781,0.9194
50,20,0.4,0.4,11,9,0.9509,3.007,0.9392
50,20,0.4,0.4,11,11,0.9036,3.3757,0.8943
50,20,0.4,0.6,3,3,0.8733,1.5811,0.875
50,20,0.4,0.6,3,5,0.9733,2.2868,0.9743
50,20,0.4,0.6,3,7,0.9133,2.7754,0.9114
50,20,0.4,0.6,3,9,0.94,3.1317,0.932
50,20,0.4,0.6,3,11,0.9667,3.2701,0.9385
50,20,0.4,0.6,5,3,0.904,1.587,0.9039
50,20,0.4,0.6,5,5,0.864,2.2277,0.8606
50,20,0.4,0.6,5,7,0.916,2.7967,0.9153
50,20,0.4,0.6,5,9,0.936,2.9052,0.9321
50,20,0.4,0.6,5,11,0.956,3.2613,0.9365
50,20,0.4,0.6,7,3,0.9057,1.5785,0.9036
50,20,0.4,0.6,7,5,0.8857,2.2325,0.8702
50,20,0.4,0.6,7,7,0.88,2.7921,0.8741
50,20,0.4,0.6,7,9,0.9514,3.1092,0.9478
