total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy,cross_entropy,f1
50,20,0.4,0.2,7,9,0.0,0.0,0.0
50,20,0.4,0.2,7,11,0.0,0.0,0.0
50,20,0.4,0.2,9,3,0.0,0.0,0.0
50,20,0.4,0.2,9,5,0.0,0.0,0.0
50,20,0.4,0.2,9,7,0.0,0.0,0.0
50,20,0.4,0.2,9,9,0.0,0.0,0.0
50,20,0.4,0.2,9,11,0.0,0.0,0.0
50,20,0.4,0.2,11,3,0.0,0.0,0.0
50,20,0.4,0.2,11,5,0.0,0.0,0.0
50,20,0.4,0.2,11,7,0.0,0.0,0.0
50,20,0.4,0.2,11,9,0.0,0.0,0.0
50,20,0.4,0.2,11,11,0.0,0.0,0.0
50,20,0.4,0.4,3,3,0.9267,1.576,0.9239
50,20,0.4,0.4,3,5,0.9133,2.265,0.8993
50,20,0.4,0.4,3,7,0.96,2.6714,0.9581
50,20,0.4,0.4,3,9,0.9667,3.0548,0.9722
50,20,0.4,0.4,3,11,0.9667,3.3926,0.9671
50,20,0.4,0.4,5,3,0.0,0.0,0.0
50,20,0.4,0.4,5,5,0.96,2.2807,0.9598
50,20,0.4,0.4,5,7,0.0,0.0,0.0
50,20,0.4,0.4,5,9,0.96,3.0838,0.9564
50,20,0.4,0.4,5,11,0.988,3.2819,0.9894
50,20,0.4,0.4,7,3,0.0,0.0,0.0
50,20,0.4,0.4,7,5,0.0,0.0,0.0
50,20,0.4,0.4,7,7,0.0,0.0,0.0
50,20,0.4,0.4,7,9,0.0,0.0,0.0
50,20,0.4,0.4,7,11,0.0,0.0,0.0
50,20,0.4,0.4,9,3,0.0,0.0,0.0
50,20,0.4,0.4,9,5,0.0,0.0,0.0
50,20,0.4,0.4,9,7,0.0,0.0,0.0
50,20,0.4,0.4,9,9,0.0,0.0,0.0
50,20,0.4,0.4,9,11,0.0,0.0,0.0
50,20,0.4,0.4,11,3,0.0,0.0,0.0
50,20,0.4,0.4,11,5,0.0,0.0,0.0
50,20,0.4,0.4,11,7,0.0,0.0,0.0
50,20,0.4,0.4,11,9,0.0,0.0,0.0
50,20,0.4,0.4,11,11,0.0,0.0,0.0
50,20,0.4,0.6,3,3,0.9,1.5013,0.882
50,20,0.4,0.6,3,5,0.9533,2.2958,0.9536
50,20,0.4,0.6,3,7,0.9467,2.7508,0.9413
50,20,0.4,0.6,3,9,0.9533,2.8378,0.9499
50,20,0.4,0.6,3,11,0.9333,3.2792,0.9164
50,20,0.4,0.6,5,3,0.0,0.0,0.0
50,20,0.4,0.6,5,5,0.0,0.0,0.0
50,20,0.4,0.6,5,7,0.932,2.7132,0.9355
50,20,0.4,0.6,5,9,0.976,2.9707,0.966
50,20,0.4,0.6,5,11,0.0,0.0,0.0
50,20,0.4,0.6,7,3,0.9429,1.5814,0.9428
50,20,0.4,0.6,7,5,0.0,0.0,0.0
50,20,0.4,0.6,7,7,0.0,0.0,0.0
50,20,0.4,0.6,7,9,0.0,0.0,0.0
50,20,0.4,0.6,7,11,0.0,0.0,0.0
50,20,0.4,0.6,9,3,0.0,0.0,0.0
50,20,0.4,0.6,9,5,0.0,0.0,0.0
50,20,0.4,0.6,9,7,0.0,0.0,0.0
50,20,0.4,0.6,9,9,0.0,0.0,0.0
50,20,0.4,0.6,9,11,0.0,0.0,0.0
50,20,0.4,0.6,11,3,0.0,0.0,0.0
50,20,0.4,0.6,11,5,0.0,0.0,0.0
50,20,0.4,0.6,11,7,0.0,0.0,0.0
50,20,0.4,0.6,11,9,0.0,0.0,0.0
50,20,0.4,0.6,11,11,0.0,0.0,0.0
50,20,0.4,0.8,3,3,0.9,1.5536,0.8899
50,20,0.4,0.8,3,5,0.9333,2.2905,0.9304
50,20,0.4,0.8,3,7,0.94,2.7545,0.9362
50,20,0.4,0.8,3,9,0.9667,3.0964,0.9676
50,20,0.4,0.8,3,11,0.9667,3.2666,0.9664
50,20,0.4,0.8,5,3,0.0,0.0,0.0
50,20,0.4,0.8,5,5,0.94,2.2675,0.9266
50,20,0.4,0.8,5,7,0.932,2.7148,0.9277
50,20,0.4,0.8,5,9,0.0,0.0,0.0
50,20,0.4,0.8,5,11,0.944,3.3642,0.937
50,20,0.4,0.8,7,3,0.0,0.0,0.0
50,20,0.4,0.8,7,5,0.0,0.0,0.0
50,20,0.4,0.8,7,7,0.9229,2.7271,0.9244
50,20,0.4,0.8,7,9,0.0,0.0,0.0
50,20,0.4,0.8,7,11,0.0,0.0,0.0
50,20,0.4,0.8,9,3,0.0,0.0,0.0
50,20,0.4,0.8,9,5,0.0,0.0,0.0
50,20,0.4,0.8,9,7,0.0,0.0,0.0
50,20,0.4,0.8,9,9,0.0,0.0,0.0
50,20,0.4,0.8,9,11,0.0,0.0,0.0
50,20,0.4,0.8,11,3,0.0,0.0,0.0
50,20,0.4,0.8,11,5,0.0,0.0,0.0
50,20,0.4,0.8,11,7,0.0,0.0,0.0
50,20,0.4,0.8,11,9,0.0,0.0,0.0
50,20,0.4,0.8,11,11,0.0,0.0,0.0
50,20,0.6,0.2,3,3,0.96,1.5763,0.9613
50,20,0.6,0.2,3,5,0.9667,2.1831,0.9555
50,20,0.6,0.2,3,7,0.9467,2.7478,0.9398
50,20,0.6,0.2,3,9,0.9867,3.0994,0.9854
50,20,0.6,0.2,3,11,0.9667,3.3568,0.9677
50,20,0.6,0.2,5,3,0.0,0.0,0.0
50,20,0.6,0.2,5,5,0.0,0.0,0.0
50,20,0.6,0.2,5,7,0.0,0.0,0.0
50,20,0.6,0.2,5,9,0.996,2.8372,0.9969
50,20,0.6,0.2,5,11,0.992,3.3209,0.9911
50,20,0.6,0.2,7,3,0.0,0.0,0.0
50,20,0.6,0.2,7,5,0.0,0.0,0.0
50,20,0.6,0.2,7,7,0.0,0.0,0.0
50,20,0.6,0.2,7,9,0.0,0.0,0.0
50,20,0.6,0.2,7,11,0.0,0.0,0.0
50,20,0.6,0.2,9,3,0.9644,1.5778,0.9648
50,20,0.6,0.2,9,5,0.0,0.0,0.0
50,20,0.6,0.2,9,7,0.0,0.0,0.0
50,20,0.6,0.2,9,9,0.0,0.0,0.0
50,20,0.6,0.2,9,11,0.0,0.0,0.0
50,20,0.6,0.2,11,3,0.0,0.0,0.0
50,20,0.6,0.2,11,5,0.0,0.0,0.0
50,20,0.6,0.2,11,7,0.0,0.0,0.0
50,20,0.6,0.2,11,9,0.0,0.0,0.0
50,20,0.6,0.2,11,11,0.0,0.0,0.0
50,20,0.6,0.4,3,3,0.9067,1.5763,0.9057
50,20,0.6,0.4,3,5,0.9267,2.2783,0.9224
50,20,0.6,0.4,3,7,0.94,2.7162,0.9349
50,20,0.6,0.4,3,9,0.9467,3.0953,0.9421
50,20,0.6,0.4,3,11,0.96,3.4138,0.959
50,20,0.6,0.4,5,3,0.0,0.0,0.0
50,20,0.6,0.4,5,5,0.912,2.3181,0.9129
50,20,0.6,0.4,5,7,0.948,2.6646,0.939
50,20,0.6,0.4,5,9,0.0,0.0,0.0
50,20,0.6,0.4,5,11,0.0,0.0,0.0
50,20,0.6,0.4,7,3,0.0,0.0,0.0
50,20,0.6,0.4,7,5,0.0,0.0,0.0
50,20,0.6,0.4,7,7,0.0,0.0,0.0
50,20,0.6,0.4,7,9,0.9629,2.9516,0.9602
50,20,0.6,0.4,7,11,0.0,0.0,0.0
50,20,0.6,0.4,9,3,0.0,0.0,0.0
50,20,0.6,0.4,9,5,0.0,0.0,0.0
50,20,0.6,0.4,9,7,0.0,0.0,0.0
50,20,0.6,0.4,9,9,0.0,0.0,0.0
50,20,0.6,0.4,9,11,0.0,0.0,0.0
50,20,0.6,0.4,11,3,0.0,0.0,0.0
50,20,0.6,0.4,11,5,0.0,0.0,0.0
50,20,0.6,0.4,11,7,0.0,0.0,0.0
50,20,0.6,0.4,11,9,0.0,0.0,0.0
50,20,0.6,0.4,11,11,0.0,0.0,0.0
50,20,0.6,0.6,3,3,0.9067,1.5696,0.9045
50,20,0.6,0.6,3,5,0.9267,2.3102,0.9239
50,20,0.6,0.6,3,7,0.94,2.7295,0.9369
50,20,0.6,0.6,3,9,0.96,3.117,0.9625
50,20,0.6,0.6,3,11,0.9867,3.2322,0.9865
50,20,0.6,0.6,5,3,0.86,1.5416,0.8548
50,20,0.6,0.6,5,5,0.92,2.2869,0.9212
50,20,0.6,0.6,5,7,0.948,2.7985,0.947
50,20,0.6,0.6,5,9,0.956,3.0057,0.9502
50,20,0.6,0.6,5,11,0.904,3.3505,0.9016
50,20,0.6,0.6,7,3,0.9257,1.5544,0.9202
50,20,0.6,0.6,7,5,0.0,0.0,0.0
50,20,0.6,0.6,7,7,0.0,0.0,0.0
50,20,0.6,0.6,7,9,0.0,0.0,0.0
50,20,0.6,0.6,7,11,0.0,0.0,0.0
50,20,0.6,0.6,9,3,0.0,0.0,0.0
50,20,0.6,0.6,9,5,0.0,0.0,0.0
50,20,0.6,0.6,9,7,0.0,0.0,0.0
50,20,0.6,0.6,9,9,0.0,0.0,0.0
50,20,0.6,0.6,9,11,0.0,0.0,0.0
50,20,0.6,0.6,11,3,0.0,0.0,0.0
50,20,0.6,0.6,11,5,0.0,0.0,0.0
50,20,0.6,0.6,11,7,0.0,0.0,0.0
50,20,0.6,0.6,11,9,0.0,0.0,0.0
50,20,0.6,0.6,11,11,0.0,0.0,0.0
50,20,0.6,0.8,3,3,0.9,1.5318,0.8965
50,20,0.6,0.8,3,5,0.9267,2.2564,0.9216
50,20,0.6,0.8,3,7,0.9467,2.6968,0.9352
50,20,0.6,0.8,3,9,0.9333,3.1268,0.9306
50,20,0.6,0.8,3,11,0.9133,3.3003,0.9179
50,20,0.6,0.8,5,3,0.876,1.5959,0.8734
50,20,0.6,0.8,5,5,0.0,0.0,0.0
50,20,0.6,0.8,5,7,0.936,2.7141,0.9319
50,20,0.6,0.8,5,9,0.0,0.0,0.0
50,20,0.6,0.8,5,11,0.0,0.0,0.0
50,20,0.6,0.8,7,3,0.0,0.0,0.0
50,20,0.6,0.8,7,5,0.0,0.0,0.0
50,20,0.6,0.8,7,7,0.0,0.0,0.0
50,20,0.6,0.8,7,9,0.0,0.0,0.0
50,20,0.6,0.8,7,11,0.0,0.0,0.0
50,20,0.6,0.8,9,3,0.0,0.0,0.0
50,20,0.6,0.8,9,5,0.0,0.0,0.0
50,20,0.6,0.8,9,7,0.0,0.0,0.0
